count,type,codename,friendlyname,review
1,property,FP_AttributeValueInvalid,attribute value invalid,
1,property,FP_AttributeValueRequired,attribute value required,
1,property,FP_Attributes,attributes,
1,property,FP_AttributesEx,attributes ex,
1,property,FP_AutoBackup,auto backup,
1,property,FP_AutoChangeBars,auto change bars,
1,property,FP_AutoNumChar,auto number character,
1,property,FP_AutoNumString,auto number string,
1,property,FP_AutoSave,auto save,
1,property,FP_AutoSaveSeconds,auto save seconds,
1,property,FP_BIBGetAddressProc,bib get address proc,
1,property,FP_BannerText,banner text,
1,property,FP_BaseFamily,base family,
1,property,FP_BasePointX,base point x,
1,property,FP_BasePointY,base point y,
1,property,FP_BaselineOffset,baseline offset,
1,property,FP_BkColor,book color,
1,property,FP_BkGndColor,book gnd color,
1,property,FP_Black,black,
1,property,FP_BlockLines,block lines,
1,property,FP_BookComponent,book component,
1,property,FP_BookComponentFileType,book component file type,
1,property,FP_BookComponentIsGeneratable,book component is generatable,
1,property,FP_BookComponentMissing,book component missing,
1,property,FP_BookComponentParent,book component parent,
1,property,FP_BookComponentTitle,book component title,
1,property,FP_BookComponentType,book component type,
1,property,FP_BookDontUpdateReferences,book dont update references,
1,property,FP_BookIsModified,book is modified,
1,property,FP_BookIsSelected,book is selected,
1,property,FP_BookIsViewOnly,book is view only,
1,property,FP_BookParent,book parent,
1,property,FP_BooleanConditionExpressi,boolean condition expressi,
1,property,FP_BooleanConditionExpressionTag,boolean condition expression tag,
1,property,FP_BooleanConditionState,boolean condition state,
1,property,FP_BorderWidth,border width,
1,property,FP_BottomMargin,bottom margin,
1,property,FP_BottomRowSelection,bottom row selection,
1,property,FP_BottomSepAtIndent,bottom separator at indent,
1,property,FP_BottomSeparator,bottom separator,
1,property,FP_Box_BG_Color,box background color,
1,property,FP_CMSItemProperty,content management system item property,
1,property,FP_CMSItemProperty_ItemCheckedOutByCurrentUser,content management system item property item checked out by current user,
1,property,FP_CMSItemProperty_ItemFileType,content management system item property item file type,
1,property,FP_CMSItemProperty_ItemIsCheckedOut,content management system item property item is checked out,
1,property,FP_CMSItemProperty_ItemIsContainer,content management system item property item is container,
1,property,FP_CMSItemProperty_ItemLocalPath,content management system item property item local path,
1,property,FP_CMSItemProperty_ItemNa,content management system item property item na,
1,property,FP_CMSItemProperty_ItemName,content management system item property item name,
1,property,FP_CMSItemProperty_ItemServerPath,content management system item property item server path,
1,property,FP_CMSItemProperty_ItemType,content management system item property item type,
1,property,FP_CMSItemProperty_ItemVersion,content management system item property item version,
1,property,FP_CMSItemProperty_Max,content management system item property max,
1,property,FP_CMSItemProperty_Min,content management system item property min,
1,property,FP_CTFontContext,ct font context,
1,property,FP_CanHaveCheckMark,can have check mark,
1,property,FP_CellAboveInCol,cell above in column,
1,property,FP_CellAngle,cell angle,
1,property,FP_CellBelowInCol,cell below in column,
1,property,FP_CellBelowInTbl,cell below in table,
1,property,FP_CellBottomMargin,cell bottom margin,
1,property,FP_CellBottomMarginChange,cell bottom margin change,
1,property,FP_CellBottomMarginFixed,cell bottom margin fixed,
1,property,FP_CellColNum,cell column number,
1,property,FP_CellDefaultBottomRuling,cell default bottom ruling,
1,property,FP_CellDefaultLeftRuling,cell default left ruling,
1,property,FP_CellDefaultRightRuling,cell default right ruling,
1,property,FP_CellDefaultTopRuling,cell default top ruling,
1,property,FP_CellIsShown,cell is shown,
1,property,FP_CellIsStraddled,cell is straddled,
1,property,FP_CellLeftMargin,cell left margin,
1,property,FP_CellLeftMarginChange,cell left margin change,
1,property,FP_CellLeftMarginFixed,cell left margin fixed,
1,property,FP_CellMarginSpacingDelta,cell margin spacing delta,
1,property,FP_CellMarginsFixed,cell margins fixed,
1,property,FP_CellNumColsStraddled,cell number columns straddled,
1,property,FP_CellNumRowsStraddled,cell number rows straddled,
1,property,FP_CellOverrideBottomRuling,cell override bottom ruling,
1,property,FP_CellOverrideFill,cell override fill,
1,property,FP_CellOverrideLeftRuling,cell override left ruling,
1,property,FP_CellOverrideRightRuling,cell override right ruling,
1,property,FP_CellOverrideShading,cell override shading,
1,property,FP_CellOverrideTopRuling,cell override top ruling,
1,property,FP_CellRightMargin,cell right margin,
1,property,FP_CellRightMarginChange,cell right margin change,
1,property,FP_CellRightMarginFixed,cell right margin fixed,
1,property,FP_CellRow,cell row,
1,property,FP_CellTopMargin,cell top margin,
1,property,FP_CellTopMarginChange,cell top margin change,
1,property,FP_CellTopMarginFixed,cell top margin fixed,
1,property,FP_CellUseOverrideBRuling,cell use override b ruling,
1,property,FP_CellUseOverrideFill,cell use override fill,
1,property,FP_CellUseOverrideLRuling,cell use override l ruling,
1,property,FP_CellUseOverrideRRuling,cell use override r ruling,
1,property,FP_CellUseOverrideShading,cell use override shading,
1,property,FP_CellUseOverrideTRuling,cell use override t ruling,
1,property,FP_CellVAlignment,cell v alignment,
1,property,FP_ChangeBar,change bar,
1,property,FP_ChangeBarColor,change bar color,
1,property,FP_ChangeBarDistance,change bar distance,
1,property,FP_ChangeBarPosition,change bar position,
1,property,FP_ChangeBarThickness,change bar thickness,
1,property,FP_ChapNumComputeMethod,chap number compute method,
1,property,FP_ChapterNumStyle,chapter number style,
1,property,FP_ChapterNumText,chapter number text,
1,property,FP_ChapterNumber,chapter number,
1,property,FP_CheckMarkIsOn,check mark is on,
1,property,FP_ColGap,column gap,
1,property,FP_ColGapWidth,column gap width,
1,property,FP_Color,color,
1,property,FP_ColorOverprint,color overprint,
1,property,FP_ColorPrintCtl,color print ctl,
1,property,FP_ColorTintPercent,color tint percent,
1,property,FP_ColorViewCtl,color view ctl,
1,property,FP_ColumnsAreBalanced,columns are balanced,
1,property,FP_CombinedFontFamily,combined font family,
1,property,FP_CommandNum,command number,
1,property,FP_Comment,comment,
1,property,FP_ComponentDisplayText,component display text,
1,property,FP_ComponentElement,component element,
1,property,FP_ComponentIsDitaMap,component is dita map,
1,property,FP_ComponentIsSelected,component is selected,
1,property,FP_ComponentType,component type,
1,property,FP_CondFmtIsShown,condition format is shown,
1,property,FP_ContentHeight,content height,
1,property,FP_ContentIsLooselyValid,content is loosely valid,
1,property,FP_ContentIsStrictlyValid,content is strictly valid,
1,property,FP_ContentMustBeEmpty,content must be empty,
1,property,FP_ContentNeededAtBegin,content needed at begin,
1,property,FP_ContentNeededAtEnd,content needed at end,
1,property,FP_ContextForCSS,context for css,
1,property,FP_ContextLabel,context label,
1,property,FP_CorrespondingXmlPath,corresponding xml path,
1,property,FP_CountElements,count elements,
1,property,FP_CurrentDoc,current document,
1,property,FP_CurrentInset,current inset,
1,property,FP_CurrentMenuSet,current menu set,
1,property,FP_CurrentPage,current page,
1,property,FP_CursorData,cursor data,
1,property,FP_CursorTypes,cursor types,
1,property,FP_CustomDelimiter,custom delimiter,
1,property,FP_CustomElementList,custom element list,
1,property,FP_Cyan,cyan,
1,property,FP_DTheta,d theta,
1,property,FP_Dash,dash,
1,property,FP_Db,db,
1,property,FP_DbAttributes,db attributes,
1,property,FP_DbCancelButton,db cancel button,
1,property,FP_DbCheckBoxState,db check box state,
1,property,FP_DbDefaultButton,db default button,
1,property,FP_DbEditable,db editable,
1,property,FP_DbFbCurrentDir,db fb current dir,
1,property,FP_DbFbScrollBox,db fb scroll box,
1,property,FP_DbFbStatus,db fb status,
1,property,FP_DbFbTextBox,db fb text box,
1,property,FP_DbFirstFocus,db first focus,
1,property,FP_DbIdentifier,db identifier,
1,property,FP_DbItemNum,db item number,
1,property,FP_DbNoHelp,db no help,
1,property,FP_DbOKButton,db ok button,
1,property,FP_DbRadioButtonGroup,db radio button group,
1,property,FP_DbSbxNumLines,db sbx number lines,
1,property,FP_DbStuffItem,db stuff item,
1,property,FP_DbTitleLabel,db title label,
1,property,FP_DbType,db type,
1,property,FP_DbVarLabelWidth,db variable label width,
1,property,FP_DefaultExclusions,default exclusions,
1,property,FP_DefaultFontAngle,default font angle,
1,property,FP_DefaultFontFamily,default font family,
1,property,FP_DefaultFontVariation,default font variation,
1,property,FP_DefaultFontWeight,default font weight,
1,property,FP_DefaultInclusions,default inclusions,
1,property,FP_DefaultKeyCatalog,default key catalog,
1,property,FP_DescriptiveTag,descriptive tag,
1,property,FP_DesktopHeight,desktop height,
1,property,FP_DesktopWidth,desktop width,
1,property,FP_DesktopX,desktop x,
1,property,FP_DesktopY,desktop y,
1,property,FP_DialogEncodingName,dialog encoding name,
1,property,FP_Dictionary,dictionary,
1,property,FP_DirectOLESupportInXml,direct ole support in xml,
1,property,FP_DisableAutofitAfterZoom,disable autofit after zoom,
1,property,FP_DisplayName,display name,
1,property,FP_Displaying,displaying,
1,property,FP_DitaMode,dita mode,
1,property,FP_DoNotExportInvalidXML,do not export invalid xml,
1,property,FP_DoNotGenerateErrorLog,do not generate error log,
1,property,FP_DoPostXSLTValidationOnExport,do post xslt validation on export,
1,property,FP_DocAcrobatDefaultsChanged,document acrobat defaults changed,
1,property,FP_DocAcrobatElementList,document acrobat element list,
1,property,FP_DocAcrobatElements,document acrobat elements,
1,property,FP_DocAcrobatNoArticleThreads,document acrobat no article threads,
1,property,FP_DocFluidFlow,document fluid flow,
1,property,FP_DocIsDoubleSided,document is double sided,
1,property,FP_DocIsHelp,document is help,
1,property,FP_DocIsModified,document is modified,
1,property,FP_DocIsStructuredDummy,document is structured dummy,
1,property,FP_DocIsViewOnly,document is view only,
1,property,FP_DocIsViewOnlyWinPalette,document is view only win palette,
1,property,FP_DocOpenClientEncounteredErrors,document open client encountered errors,
1,property,FP_DocOpenType,document open type,
1,property,FP_DocSaveFormat,document save format,
1,property,FP_DocSaveType,document save type,
1,property,FP_DocSequenceLevel,document sequence level,
1,property,FP_DockDialog,dock dialog,
1,property,FP_DontShowWelcomeScreen,dont show welcome screen,
1,property,FP_DontUpdateTextInsets,dont update text insets,
1,property,FP_DontUpdateXRefs,dont update x refs,
1,property,FP_DoubleClick,double click,
1,property,FP_DownloadFonts,download fonts,
1,property,FP_ElemPrefixSuffix,element prefix suffix,
1,property,FP_Element,element,
1,property,FP_ElementBoundaryDisplay,element boundary display,
1,property,FP_ElementCatalog,element catalog,
1,property,FP_ElementCatalogDisplay,element catalog display,
1,property,FP_ElementDataType,element data type,
1,property,FP_ElementDef,element definition,
1,property,FP_ElementDefType,element definition type,
1,property,FP_ElementDescription,element description,
1,property,FP_ElementInCatalog,element in catalog,
1,property,FP_ElementIsCollapsed,element is collapsed,
1,property,FP_ElementIsExcludedInContext,element is excluded in context,
1,property,FP_ElementIsInvalidInParent,element is invalid in parent,
1,property,FP_ElementIsInvalidInPosition,element is invalid in position,
1,property,FP_ElementIsTopicGroup,element is topic group,
1,property,FP_ElementIsTopicHead,element is topic head,
1,property,FP_ElementIsTopicRef,element is topic reference,
1,property,FP_ElementIsUndefined,element is undefined,
1,property,FP_ElementPgfFormat,element paragraph format,
1,property,FP_ElementSelection,element selection,
1,property,FP_ElementType,element type,
1,property,FP_ElementTypeMismatch,element type mismatch,
1,property,FP_EnableAutoSpellCheck,enable auto spell check,
1,property,FP_EnabledWhen,enabled when,
1,property,FP_EqnIntegralSizeLarge,equation integral size large,
1,property,FP_EqnIntegralSizeMed,equation integral size med,
1,property,FP_EqnIntegralSizeSmall,equation integral size small,
1,property,FP_EqnLevel1SizeLarge,equation level1 size large,
1,property,FP_EqnLevel1SizeMed,equation level1 size med,
1,property,FP_EqnLevel1SizeSmall,equation level1 size small,
1,property,FP_EqnLevel2SizeLarge,equation level2 size large,
1,property,FP_EqnLevel2SizeMed,equation level2 size med,
1,property,FP_EqnLevel2SizeSmall,equation level2 size small,
1,property,FP_EqnLevel3SizeLarge,equation level3 size large,
1,property,FP_EqnLevel3SizeMed,equation level3 size med,
1,property,FP_EqnLevel3SizeSmall,equation level3 size small,
1,property,FP_EqnSigmaSizeLarge,equation sigma size large,
1,property,FP_EqnSigmaSizeMed,equation sigma size med,
1,property,FP_EqnSigmaSizeSmall,equation sigma size small,
1,property,FP_ErrorInBookComponent,error in book component,
1,property,FP_ExcludeBookComponent,exclude book component,
1,property,FP_Exclusions,exclusions,
1,property,FP_ExpandOMaticParent,expand o matic parent,
1,property,FP_ExportFilters,export filters,
1,property,FP_ExtractElementTags,extract element tags,
1,property,FP_ExtractTags,extract tags,
1,property,FP_FMConsoleString,fm console string,
1,property,FP_FMInterfaceEncodingName,fm interface encoding name,
1,property,FP_FM_BinDir,fm bin dir,
1,property,FP_FM_CurrentDir,fm current dir,
1,property,FP_FM_HelpDir,fm help dir,
1,property,FP_FM_HomeDir,fm home dir,
1,property,FP_FM_InitDir,fm initialize dir,
1,property,FP_FM_SgmlDir,fm sgml dir,
1,property,FP_FM_StructureDir,fm structure dir,
1,property,FP_FM_XmlDir,fm xml dir,
1,property,FP_FamilyName,family name,
1,property,FP_Fcode,fcode,
1,property,FP_Fcodes,fcodes,
1,property,FP_FileExtensionOverride,file extension override,
1,property,FP_FileInfoPacket,file info packet,
1,property,FP_Fill,fill,
1,property,FP_FirstAFrame,first a frame,
1,property,FP_FirstAttrCondExprInDoc,first attribute condition expression in document,
1,property,FP_FirstBodyPageInDoc,first body page in document,
1,property,FP_FirstCell,first cell,
1,property,FP_FirstCellInRow,first cell in row,
1,property,FP_FirstCharFmtInDoc,first character format in document,
1,property,FP_FirstChildElement,first child element,
1,property,FP_FirstColorInDoc,first color in document,
1,property,FP_FirstCombinedFontDefnInDoc,first combined font defn in document,
1,property,FP_FirstCommandInSession,first command in session,
1,property,FP_FirstComponentInBook,first component in book,
1,property,FP_FirstComponentInBookComponent,first component in book component,
1,property,FP_FirstCondFmtInDoc,first condition format in document,
1,property,FP_FirstDITALinkElementInDoc,first dita link element in document,
1,property,FP_FirstDITATopicsetrefElementInDoc,first dita topicsetref element in document,
1,property,FP_FirstDITAXrefElementInDoc,first dita cross reference (XREF) element in document,
1,property,FP_FirstElementDefInDoc,first element definition in document,
1,property,FP_FirstFlowInDoc,first flow in document,
1,property,FP_FirstFmtChangeListInDoc,first format change list in document,
1,property,FP_FirstFn,first footnote,
1,property,FP_FirstFnInDoc,first footnote in document,
1,property,FP_FirstGraphicInDoc,first graphic in document,
1,property,FP_FirstGraphicInFrame,first graphic in frame,
1,property,FP_FirstGraphicInGroup,first graphic in group,
1,property,FP_FirstGraphicsFmtInDoc,first graphics format in document,
1,property,FP_FirstIndentChange,first indent change,
1,property,FP_FirstIndentIsRelative,first indent is relative,
1,property,FP_FirstIndentRelPos,first indent rel position,
1,property,FP_FirstKeyCatalogInSession,first key catalog in session,
1,property,FP_FirstMarkerInDoc,first marker in document,
1,property,FP_FirstMarkerTypeInDoc,first marker type in document,
1,property,FP_FirstMasterPageInDoc,first master page in document,
1,property,FP_FirstMenuItemInMenu,first menu item in menu,
1,property,FP_FirstMenuItemInSession,first menu item in session,
1,property,FP_FirstOpenBook,first open book,
1,property,FP_FirstOpenDoc,first open document,
1,property,FP_FirstPageNum,first page number,
1,property,FP_FirstPageVerso,first page verso,
1,property,FP_FirstPgf,first paragraph,
1,property,FP_FirstPgfFmtInDoc,first paragraph format in document,
1,property,FP_FirstPgfInDoc,first paragraph in document,
1,property,FP_FirstPgfRules,first paragraph rules,
1,property,FP_FirstRefPageInDoc,first reference page in document,
1,property,FP_FirstRowInTbl,first row in table,
1,property,FP_FirstRubiInDoc,first rubi in document,
1,property,FP_FirstRulingFmtInDoc,first ruling format in document,
1,property,FP_FirstSelectedGraphicInDoc,first selected graphic in document,
1,property,FP_FirstSelectedTiInDoc,first selected text inset in document,
1,property,FP_FirstSubCol,first sub column,
1,property,FP_FirstTblFmtInDoc,first table format in document,
1,property,FP_FirstTblInDoc,first table in document,
1,property,FP_FirstTextFrameInFlow,first text frame in flow,
1,property,FP_FirstTiInDoc,first text inset in document,
1,property,FP_FirstVarFmtInDoc,first variable format in document,
1,property,FP_FirstVarInDoc,first variable in document,
1,property,FP_FirstVis,first vis,
1,property,FP_FirstXRefFmtInDoc,first x reference format in document,
1,property,FP_FirstXRefInDoc,first x reference in document,
1,property,FP_Flow,flow,
1,property,FP_FlowIsAutoConnect,flow is auto connect,
1,property,FP_FlowIsFeathered,flow is feathered,
1,property,FP_FlowIsPostScript,flow is post script,
1,property,FP_Fmt,format,
1,property,FP_FmtChangeList,format change list,
1,property,FP_FmtChangeListInCatalog,format change list in catalog,
1,property,FP_FmtChangeListTag,format change list tag,
1,property,FP_FmtRule,format rule,
1,property,FP_FmtRuleClause,format rule clause,
1,property,FP_FmtRuleClauses,format rule clauses,
1,property,FP_FmtRuleType,format rule type,
1,property,FP_FnAnchorString,footnote anchor string,
1,property,FP_FnCustNumString,footnote cust number string,
1,property,FP_FnFirstNum,footnote first number,
1,property,FP_FnFmt,footnote format,
1,property,FP_FnHeightPerCol,footnote height per column,
1,property,FP_FnInstancePosition,footnote instance position,
1,property,FP_FnInstancePrefix,footnote instance prefix,
1,property,FP_FnInstanceSuffix,footnote instance suffix,
1,property,FP_FnNum,footnote number,
1,property,FP_FnNumComputeMethod,footnote number compute method,
1,property,FP_FnNumStyle,footnote number style,
1,property,FP_FnNumberingPerPage,footnote numbering per page,
1,property,FP_FnRefPosition,footnote reference position,
1,property,FP_FnRefPrefix,footnote reference prefix,
1,property,FP_FnRefSuffix,footnote reference suffix,
1,property,FP_Focus,focus,
1,property,FP_FontAngle,font angle,
1,property,FP_FontAngleNames,font angle names,
1,property,FP_FontEncodingName,font encoding name,
1,property,FP_FontFamily,font family,
1,property,FP_FontFamilyAttributes,font family attributes,
1,property,FP_FontFamilyFullNames,font family full names,
1,property,FP_FontFamilyNames,font family names,
1,property,FP_FontPanoseName,font panose name,
1,property,FP_FontPlatformName,font platform name,
1,property,FP_FontPostScriptName,font post script name,
1,property,FP_FontSize,font size,
1,property,FP_FontSizeChange,font size change,
1,property,FP_FontVariation,font variation,
1,property,FP_FontVariationNames,font variation names,
1,property,FP_FontWeight,font weight,
1,property,FP_FontWeightNames,font weight names,
1,property,FP_FormatOverride,format override,
1,property,FP_FormatTag,format tag,
1,property,FP_FrameParent,frame parent,
1,property,FP_Functions,functions,
1,property,FP_GeneralRule,general rule,
1,property,FP_GeneralRuleErrorOffsets,general rule error offsets,
1,property,FP_GenerateAcrobatInfo,generate acrobat info,
1,property,FP_GenerateInclude,generate include,
1,property,FP_GraphicCantBeSelected,graphic cant be selected,
1,property,FP_GraphicIsButton,graphic is button,
1,property,FP_GraphicIsSelected,graphic is selected,
1,property,FP_Gravity,gravity,
1,property,FP_GreekSize,greek size,
1,property,FP_GroupDialog,group dialog,
1,property,FP_GroupParent,group parent,
1,property,FP_HasShiftOrUnshiftCommand,has shift or unshift command,
1,property,FP_HeadArrow,head arrow,
1,property,FP_Height,height,
1,property,FP_HelpLink,help link,
1,property,FP_HelpPending,help pending,
1,property,FP_HiddenPage,hidden page,
1,property,FP_HighestLevelElement,highest level element,
1,property,FP_HoleAtEnd,hole at end,
1,property,FP_HoleBeforeElement,hole before element,
1,property,FP_HorizontalSpreadLarge,horizontal spread large,
1,property,FP_HorizontalSpreadMed,horizontal spread med,
1,property,FP_HorizontalSpreadSmall,horizontal spread small,
1,property,FP_HostName,host name,
1,property,FP_HotspotCmdStr,hotspot command string,
1,property,FP_HotspotTitle,hotspot title,
1,property,FP_Hypertext,hypertext,
1,property,FP_HypertextCommandText,hypertext command text,
1,property,FP_HypertextDoValidate,hypertext do validate,
1,property,FP_HypertextParseBadParam,hypertext parse bad parameter,
1,property,FP_HypertextParseErr,hypertext parse err,
1,property,FP_HypertextParseErrMsg,hypertext parse err msg,
1,property,FP_HypertextParsedArgs,hypertext parsed args,
1,property,FP_HypertextParsedClientNa,hypertext parsed client na,
1,property,FP_HypertextParsedCmdCode,hypertext parsed command code,
1,property,FP_HypertextParsedCmdDest,hypertext parsed command dest,
1,property,FP_HypertextParsedCmdMatrixColumns,hypertext parsed command matrix columns,
1,property,FP_HypertextParsedCmdMatrixRows,hypertext parsed command matrix rows,
1,property,FP_HypertextParsedDIFileNa,hypertext parsed di file na,
1,property,FP_HypertextParsedFlowName,hypertext parsed flow name,
1,property,FP_HypertextParsedLinkName,hypertext parsed link name,
1,property,FP_HypertextParsedMessage,hypertext parsed message,
1,property,FP_HypertextParsedPageName,hypertext parsed page name,
1,property,FP_HypertextParsedRangeNa,hypertext parsed range na,
1,property,FP_HypertextParsedTitle,hypertext parsed title,
1,property,FP_HypertextValidateErr,hypertext validate err,
1,property,FP_HyphMinPrefix,hyph min prefix,
1,property,FP_HyphMinSuffix,hyph min suffix,
1,property,FP_HyphMinWord,hyph min word,
1,property,FP_Hyphenate,hyphenate,
1,property,FP_I,i,
1,property,FP_IDAttrValue,id attribute value,
1,property,FP_INSETinfo,inse tinfo,
1,property,FP_Icon,icon,
1,property,FP_IconBarOn,icon bar on,
1,property,FP_ImportFilters,import filters,
1,property,FP_ImportFmtInclude,import format include,
1,property,FP_ImportHint,import hint,
1,property,FP_InTableSortOperation,in table sort operation,
1,property,FP_InTextFrame,in text frame,
1,property,FP_InTextObj,in text object,
1,property,FP_InTextObjact,in text objact,
